Route_name,Route_link,Bus_name,Bus_type,Start_time,End_time,Total_duration,price,Seats_Available,Ratings
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52533,Express(Non AC Seater),18:45,23:30,04h 45m,205.0,45 Seats available,1.7
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6160,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:59,04h 44m,301.0,34 Seats available,4.2
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,301.0,29 Seats available,4.4
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52535,Express(Non AC Seater),20:30,00:30,04h 00m,205.0,45 Seats available,4.2
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6112,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:00,04h 00m,301.0,32 Seats available,3.8
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,301.0,31 Seats available,4.6
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,399.0,29 Seats available,3.7
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,499.0,29 Seats available,3.8
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Vasavi travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,499.0,28 Seats available,3.3
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:30,02:05,05h 35m,499.0,33 Seats available,3.6
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,550.0,40 Seats available,3.8
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47136,Express(Non AC Seater),10:30,14:00,03h 30m,143.0,35 Seats available,3.7
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 9267,INDRA(A.C. Seater),10:30,14:15,03h 45m,279.0,27 Seats available,3.5
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 9126,Express(Non AC Seater),11:15,14:30,03h 15m,157.0,30 Seats available,4.0
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,226.0,21 Seats available,3.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 5769,Express(Non AC Seater),17:30,20:45,03h 15m,143.0,36 Seats available,3.9
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47135,Express(Non AC Seater),20:15,23:15,03h 00m,143.0,21 Seats available,3.9
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,399.0,35 Seats available,4.1
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,399.0,29 Seats available,2.5
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:00,06h 20m,399.0,30 Seats available,2.9
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,399.0,41 Seats available,2.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,01:10,04h 10m,449.0,37 Seats available,4.9
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,01:30,04h 00m,350.0,32 Seats available,3.1
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,499.0,22 Seats available,3.1
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,500.0,32 Seats available,3.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,600.0,16 Seats available,4.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,599.0,22 Seats available,3.6
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,13:34,03h 34m,302.0,31 Seats available,4.6
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,14:25,03h 25m,331.0,14 Seats available,4.0
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36400,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,14:34,03h 34m,302.0,34 Seats available,3.9
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,302.0,30 Seats available,3.0
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,302.0,16 Seats available,4.2
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,313.0,11 Seats available,3.7
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:04,03h 34m,302.0,33 Seats available,4.0
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:03,04h 03m,302.0,5 Seats available,4.3
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,302.0,3 Seats available,3.9
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:04,03h 34m,334.0,17 Seats available,4.1
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4379,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,02:34,03h 34m,334.0,29 Seats available,3.8
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:04,03h 34m,334.0,20 Seats available,3.8
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,899.0,22 Seats available,3.0
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06:15,0-18h 0-44m,899.0,29 Seats available,2.9
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,800.0,40 Seats available,3.7
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:20,06:40,07h 20m,1199.0,1 Seat available,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3436,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:40,14:00,04h 20m,344.0,29 Seats available,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:55,14:05,04h 10m,344.0,33 Seats available,2.4
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3302,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:05,13:35,03h 30m,342.0,20 Seats available,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3270,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,15:00,04h 30m,312.0,35 Seats available,4.1
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 35101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,14:45,04h 10m,344.0,33 Seats available,3.8
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:05,16:15,05h 10m,344.0,33 Seats available,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,15:55,04h 40m,344.0,33 Seats available,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,14:45,03h 30m,342.0,34 Seats available,4.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 9366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:35,16:10,04h 35m,344.0,33 Seats available,3.0
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3498,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:00,15:30,03h 30m,528.0,45 Seats available,2.4
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3486,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:40,04h 10m,344.0,33 Seats available,4.9
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4947,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:20,03h 50m,344.0,34 Seats available,4.5
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3464,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:50,17:10,04h 20m,344.0,33 Seats available,4.1
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:15,17:40,04h 25m,298.0,35 Seats available,2.1
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 24025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,18:25,04h 55m,328.0,35 Seats available,4.2
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,TSRTC - 8710,Lahari Non A/C Sleeper Cum Seater,14:00,18:00,04h 00m,348.0,43 Seats available,3.5
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),09:45,14:25,04h 40m,522.0,28 Seats available,4.1
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,NueGo,Electric A/C Seater (2+2),11:15,15:55,04h 40m,522.0,25 Seats available,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,NueGo,Electric A/C Seater (2+2),13:45,18:25,04h 40m,522.0,21 Seats available,2.5
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,NueGo,Electric A/C Seater (2+2),16:45,21:25,04h 40m,522.0,30 Seats available,1.0
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 2949,Super Luxury (Non AC Seater 2+2 Push Back),09:00,14:50,05h 50m,474.0,31 Seats available,3.8
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1741,Super Luxury (Non AC Seater 2+2 Push Back),09:40,14:40,05h 00m,380.0,20 Seats available,2.9
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1925,Super Luxury (Non AC Seater 2+2 Push Back),10:00,15:30,05h 30m,474.0,32 Seats available,3.5
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1751,Super Luxury (Non AC Seater 2+2 Push Back),11:25,16:20,04h 55m,380.0,30 Seats available,3.0
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 8266,Super Luxury (Non AC Seater 2+2 Push Back),12:10,19:00,06h 50m,380.0,30 Seats available,2.9
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1731,Super Luxury (Non AC Seater 2+2 Push Back),12:45,18:25,05h 40m,474.0,31 Seats available,3.5
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1315,Super Luxury (Non AC Seater 2+2 Push Back),16:00,21:10,05h 10m,474.0,32 Seats available,4.0
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),17:20,00:10,06h 50m,380.0,31 Seats available,2.1
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1778,Super Luxury (Non AC Seater 2+2 Push Back),17:45,00:10,06h 25m,380.0,31 Seats available,4.1
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1749,Super Luxury (Non AC Seater 2+2 Push Back),19:30,00:45,05h 15m,380.0,31 Seats available,4.1
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 2946,Super Luxury (Non AC Seater 2+2 Push Back),20:50,02:40,05h 50m,474.0,29 Seats available,3.7
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1053,Super Luxury (Non AC Seater 2+2 Push Back),21:50,03:40,05h 50m,474.0,24 Seats available,3.5
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 9684,Lahari Non A/C Sleeper Cum Seater,22:05,03:25,05h 20m,546.0,19 Seats available,4.2
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 9686,Lahari Non A/C Sleeper Cum Seater,22:35,04:00,05h 25m,546.0,24 Seats available,4.4
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TSRTC - 1728,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:15,05h 15m,474.0,28 Seats available,4.3
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,850.0,23 Seats available,4.0
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,1300.0,15 Seats available,4.0
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,1000.0,3 Seats available,4.4
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,700.0,3 Seats available,4.4
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,850.0,27 Seats available,4.2
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,16:30,05h 15m,353.0,21 Seats available,2.7
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9252,INDRA(A.C. Seater),11:30,17:00,05h 30m,422.0,20 Seats available,3.2
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:30,18:00,05h 30m,330.0,35 Seats available,3.6
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,18:40,05h 40m,353.0,20 Seats available,3.9
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,19:30,05h 15m,524.0,9 Seats available,3.9
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:25,05h 55m,353.0,34 Seats available,3.3
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,21:00,05h 15m,524.0,10 Seats available,3.5
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,23:00,05h 15m,353.0,25 Seats available,3.6
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,00:15,05h 45m,353.0,21 Seats available,3.5
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:30,05h 15m,353.0,9 Seats available,3.4
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:45,03:00,04h 15m,422.0,5 Seats available,4.2
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:35,04h 50m,353.0,1 Seat available,3.0
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:55,04:40,04h 45m,422.0,5 Seats available,4.2
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),23:00,04:30,05h 30m,280.0,1 Seat available,3.2
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,04:35,05h 05m,850.0,1 Seat available,4.5
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,800.0,13 Seats available,3.7
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,800.0,25 Seats available,3.1
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,05:40,06h 00m,899.0,16 Seats available,3.0
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:15,21:35,03h 20m,700.0,39 Seats available,3.9
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SBT,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,400.0,20 Seats available,4.1
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dwaraka Travels,Non AC Seater (2+2),23:50,05:00,05h 10m,550.0,2 Seats available,4.0
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Jagan Travels,A/C Seater / Sleeper (2+1),23:50,03:30,03h 40m,900.0,31 Seats available,3.8
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,800.0,1 Seat available,4.6
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,K.R TOURS & TRAVELS,A/C Sleeper (2+1),23:57,05:00,05h 03m,1099.0,9 Seats available,3.8
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,1000.0,21 Seats available,3.3
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,06:35,06h 36m,1300.0,26 Seats available,3.2
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),23:59,03:15,03h 16m,990.0,24 Seats available,2.9
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,05:30,05h 31m,1300.0,25 Seats available,2.5
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6850,Express(Non AC Seater),10:00,14:30,04h 30m,205.0,45 Seats available,3.6
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6845,Express(Non AC Seater),11:00,15:30,04h 30m,205.0,43 Seats available,3.5
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,15:02,04h 02m,301.0,21 Seats available,3.9
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52550,Express(Non AC Seater),12:00,16:30,04h 30m,205.0,39 Seats available,4.1
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6828,Express(Non AC Seater),12:00,17:15,05h 15m,223.0,16 Seats available,4.1
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,205.0,45 Seats available,2.7
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,190.0,16 Seats available,3.1
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:30,03h 45m,301.0,11 Seats available,3.1
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52555,Express(Non AC Seater),15:00,19:20,04h 20m,223.0,5 Seats available,2.4
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52503,Express(Non AC Seater),15:00,19:30,04h 30m,205.0,22 Seats available,2.6
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52548,Express(Non AC Seater),15:45,20:45,05h 00m,225.0,29 Seats available,2.9
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52516,Express(Non AC Seater),17:00,20:50,03h 50m,190.0,16 Seats available,3.5
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6824,Express(Non AC Seater),17:15,21:45,04h 30m,205.0,43 Seats available,3.5
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52511,Express(Non AC Seater),18:00,23:00,05h 00m,225.0,45 Seats available,3.6
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52545,Express(Non AC Seater),20:30,12:30,16h 00m,205.0,9 Seats available,3.7
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,850.0,21 Seats available,4.3
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,799.0,21 Seats available,3.7
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,900.0,29 Seats available,2.7
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05:40,05h 41m,950.0,33 Seats available,3.9
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,850.0,27 Seats available,4.5
